sample_id,source_id,has_band_A_spectrum,has_band_B_spectrum,sampling_strategy,sampling_depth_cm,geo_zone_macro,geo_zone_micro,geo_zone_meso,land_cover_type,biome,parent_rock_type,property_particle_coarse,property_particle_fine,property_organic_content,property_acidity_index,cation_Ca,cation_Mg,cation_Na,cation_exchange_capacity,latitude,longitude,spectral_band_A_PC_1,spectral_band_A_PC_2,spectral_band_A_PC_3,spectral_band_A_PC_4,spectral_band_A_PC_5,spectral_band_A_PC_6,spectral_band_A_PC_7,spectral_band_A_PC_8,spectral_band_A_PC_9,spectral_band_A_PC_10,spectral_band_A_PC_11,spectral_band_A_PC_12,spectral_band_A_PC_13,spectral_band_A_PC_14,spectral_band_A_PC_15,spectral_band_B_PC_1,spectral_band_B_PC_2,spectral_band_B_PC_3,spectral_band_B_PC_4,spectral_band_B_PC_5,spectral_band_B_PC_6,spectral_band_B_PC_7,spectral_band_B_PC_8,spectral_band_B_PC_9,spectral_band_B_PC_10,spectral_band_B_PC_11,spectral_band_B_PC_12,spectral_band_B_PC_13,spectral_band_B_PC_14,spectral_band_B_PC_15
train_06880,Source_02,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,2450.4402,408.4067,9.70818,,40.840669999999996,12.56636,,116.23883,,,2.8646282198265736,0.647429590737581,0.31097673314824853,-0.27712440029350743,-0.08279917039279129,-0.1458411228422778,0.10668910438634346,-0.0015450264597548595,0.022081401099508482,-0.018974829343021006,-0.029344683451797464,-0.025808569730446065,0.09726517559702054,0.04424763274183568,-0.0057245581988254295,,,,,,,,,,,,,,,
train_06881,Source_02,YES,NO,Auger,0-20,N,Unknown,State_07,Unknown,Amazonia,Igneous Rock,1068.1406,1947.7857999999999,55.013020000000004,12.56636,3.14159,3.14159,,320.75633899999997,,,-3.041652725607503,-0.2927673923187375,-0.79673752793049,0.8190419102479038,-0.24159443654754345,0.2230696513902965,0.2208480307926807,0.017505703278428465,0.12161590930346189,0.03581427256308409,-0.04472438834735456,0.03450185147936919,-0.04160484715661774,-0.008047482200779495,0.019865103702861587,,,,,,,,,,,,,,,
train_06882,Source_07,YES,NO,Auger,0-20,S,Loc_005,State_08,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,188.4954,1916.3699,75.8694267,,,,,,-28.04599289,-54.40504415,-3.002296628565114,0.46330033200157306,0.26264581557299943,0.0356546043042771,-0.1619595522237524,-0.05990314049731237,-0.010621557982911582,-0.08490370474132626,-0.09130776572549715,-0.018479896398009114,0.02261110303510088,-0.04039648553629823,0.0009819297253260044,-0.019383666492029543,0.0022344234823857855,,,,,,,,,,,,,,,
train_06883,Source_05,YES,YES,Profile,0-20,MW,Unknown,State_02,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,188.4954,2419.0243,58.249080000000006,15.70795,81.68133999999999,56.54862,,282.74309999999997,,,-7.618229216142859,-0.571622369461551,0.428978058961277,-0.13248078988656828,0.020466641458729222,-0.02680951107840172,-0.016239345359780978,-0.04572701596825785,-0.0020337976444020404,0.025690173037837456,0.0436622609412422,0.037051127597412456,-0.011183067569747776,0.015877077545277656,-0.006131153544525591,-0.27283041478857545,0.08181102545817263,0.025756094834108297,-0.015376662970870647,0.04938892417376276,0.009848578360771047,-0.008739250235736766,0.006223267179299489,0.00634611277915221,0.002498171199906988,0.007467502989511175,-0.002399286638204274,0.0038774465342675756,-0.00012588596673181743,-0.004591770199877217
train_06884,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Savannah,Cerrado,Igneous Rock,785.3974999999999,1523.67115,49.026309000000005,,246.92897399999998,108.384855,,406.20758700000005,-27.41372222,-50.56467222,-8.137690865587478,-0.4967183602412779,0.19913067019090122,-0.05631286062356328,-0.11700645241216945,0.0213540719993988,-0.07407887836760993,0.0007301706477717699,-0.044050230311955665,0.00879150859569155,0.031221164857024024,0.030229817087798996,0.00041993585483449027,0.005614916315369491,-0.018317242115296745,,,,,,,,,,,,,,,
train_06885,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,2522.69677,241.90242999999998,14.076861,,38.641557,11.938042,,103.67246999999999,-29.65123218,-53.80804691,6.5807187432902055,0.9328293978400752,0.8746768152080523,-0.2928968073686914,-0.13338960887183368,0.11042861115736355,-0.016963254888907032,0.023657672809389445,-0.011472591422212056,-0.0367612692208091,0.017880218005567425,-0.04184636106613799,0.08201137744060868,-0.03013450300475047,-0.010038264109269073,,,,,,,,,,,,,,,
train_06886,Source_01,YES,NO,Auger,0-20,MW,Unknown,State_04,Savannah,Cerrado,Sedimentary Rock,2921.6787,160.22109,11.973422000000001,,0.628318,0.314159,,42.411465,,,6.871549466085247,1.4396723486864529,-0.32370199180295794,0.04173875833347905,0.04907016871659962,0.13333619370905936,-0.12618991054028156,0.04084591509102364,-0.07621912695742637,-0.017042359161109962,0.055795079726002714,0.04841089421058631,0.011205511502880279,-0.017228207455028368,0.012153660444484793,,,,,,,,,,,,,,,
train_06887,Source_04,YES,NO,Auger,0-20,S,Loc_001,State_06,Unknown,Unknown,Unknown,,,82.11502250000001,,,,,,-27.77466944,-53.78839722,-6.802905488592236,-0.0025442821422651234,-0.09377002884117548,0.03702605350024578,-0.039450441878441815,0.010064060201444246,-0.024782905344471595,-0.01812836391459233,-0.03810668046300829,-0.026506852350849285,0.00017611633292701008,0.014573093797527676,-0.010971783921277482,-0.012780316067340284,-0.002322637233865741,,,,,,,,,,,,,,,
train_06888,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,2415.88271,574.91097,23.461435,,54.035348,21.99113,,130.375985,,,-0.8676832549855683,0.43796958184052237,0.006533249988993556,-0.13623356516394527,0.193932782820211,0.005561089148476139,0.1300575868894547,-0.005872285634668396,0.028114408609514863,0.018337744606526322,-0.02131810251250434,-0.014535976830738507,-0.018979619023384672,0.015045155669134237,-0.0027685550259408903,,,,,,,,,,,,,,,
train_06889,Source_02,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,2607.5197,430.39783,17.79833,,53.40703,25.13272,,127.548554,,,-0.54391851699979,0.6820336019947991,0.13382067791135913,-0.07782552413170302,0.16651701319827264,0.03702569464003816,0.06981548444673473,0.06847723043951673,0.036494797177098484,-0.017048865963892566,0.005055069843537625,0.007461146715838372,-0.0164456443557434,-0.005279371118917479,0.01777562967860197,,,,,,,,,,,,,,,
train_06890,Source_07,YES,NO,Auger,0-20,S,Loc_021,State_08,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,157.0795,2199.113,30.677848800000003,,,,,,-28.130833,-49.105,-5.889569566083967,-0.5054557280713824,0.4004975234510031,-0.1482978297358717,0.03924301198850271,-0.06573748885964187,0.009892480386874193,-0.02909308595964131,-0.004594533724551673,0.018352439700166413,-0.012982054125461264,0.02561006136323006,-0.010828489211461586,0.001855512506840671,-0.004039669144553681,,,,,,,,,,,,,,,
train_06891,Source_02,YES,NO,Auger,0-20,MW,Unknown,State_02,Areas of Ecological Tension,Cerrado,Sedimentary Rock,2544.6879,449.24737,16.180300000000003,,40.840669999999996,21.99113,,98.331767,,,-2.419291828229459,1.2005800827616822,0.08072635707437704,-0.02062597779317134,0.058748434747895914,-0.051432751465951686,-0.06526183938438468,0.10451889616858186,-0.040498822843472726,-0.10164977003493252,0.10425306513177396,-0.04718289978903106,0.014356366040763865,0.013055441366604912,-0.0013738294009910678,,,,,,,,,,,,,,,
train_06892,Source_13,YES,NO,Auger,0-20,SE,Loc_004,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,911.0611,2136.2812,62.1161717,,43.98226,37.699079999999995,,167.7923219,,,-4.397500354910818,-0.2438796979853528,0.5485928257996462,-0.15593423628642303,0.18362891474819712,-0.04439020186200448,-0.04539193392816614,-0.07794913478732893,0.014980503098200098,0.014399149252752378,0.053913648141078734,0.049671005229506814,0.00848331261724313,-0.0019742995875251636,0.012968402257586588,,,,,,,,,,,,,,,
train_06893,Source_04,YES,NO,Auger,0-20,S,Loc_001,State_06,Unknown,Unknown,Unknown,,,10.7922601,,,,,,,,-2.8333440734721567,0.31732988108724736,0.2553319364421976,-0.16237157397619173,-0.09872280110928378,0.07890068312134238,0.07086600906281625,-0.00848902976521381,-0.11767425437892085,-0.028432543977744532,-0.04110008194487368,-0.07814593562584302,-0.011064920767881984,-0.022706553415632477,-0.041388109248961046,,,,,,,,,,,,,,,
train_06894,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,2745.74966,279.60150999999996,9.869983,,11.309724,7.225656999999999,,61.575164,,,-2.5866118684353583,0.46481048881309756,-0.2192053309348366,-0.11724573332345938,-0.047802985359424024,0.045099427349301426,0.06536965750095809,0.11583701523717205,-0.005614421354751166,-0.04811092589992242,-0.04332670493729506,0.0007938220143854617,0.02052951119240101,-0.004004846006835204,-0.008784738161398688,,,,,,,,,,,,,,,
train_06895,Source_01,YES,NO,Auger,0-20,N,Unknown,State_07,Savannah,Amazonia,Sedimentary Rock,2136.2812,942.477,25.88848,11.938042,6.28318,3.14159,,129.74766699999998,-20.753889,-42.881944,1.5245163838760474,-0.5594564218139904,-0.9321963795304749,0.4969210343745095,0.16624664893206348,-0.07330943686855683,0.19266338865032517,-0.01988781176879013,-0.10212360349177844,0.06755970784320084,0.0008262149609822057,-0.006880072991092282,0.026098360872408896,0.01713519153586176,0.018565640542937297,,,,,,,,,,,,,,,
train_06896,Source_02,YES,NO,Auger,0-20,MW,Unknown,State_04,Savannah,Cerrado,Igneous Rock,534.0703,2167.6971,55.013020000000004,,135.08837,37.699079999999995,,344.31826399999994,,,-2.7526418643452644,0.7374411985643737,-0.4844484613403386,0.14179059625461424,0.14750151922859447,-0.07202362481697151,-0.029329009378799637,0.04057777448865827,0.05859929230476664,-0.02247562716291164,-0.041434790087057326,0.0022967092192362703,-0.026968565639588403,0.01956209260802443,-0.008360089275766463,,,,,,,,,,,,,,,
train_06897,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,2704.90899,216.76971,19.092754000000003,,48.380486,13.194678,,111.840604,-16.00437831,-55.26879869,6.844684697887904,1.6956971985228158,0.5060950072745658,-0.07442716461756453,0.05791501144606951,-0.1030190305833732,-0.06747286921249133,-0.016014860842242126,-0.07351800680471704,-0.025473037472899585,0.04824928193491058,-0.05120919908689801,-0.008156758031825223,-0.03139607512441084,0.0187732887817236,,,,,,,,,,,,,,,
train_06898,Source_01,YES,NO,Auger,0-20,MW,Unknown,State_04,Savannah,Cerrado,Sedimentary Rock,2883.97962,188.4954,22.65242,,49.322962999999994,18.535381,,79.16806799999999,,,2.636143888786553,1.4014206028382143,-0.45061227882490684,0.13440442101300668,-0.003517628101747584,0.09184104710824079,-0.06414260353560174,-0.017596172889647387,-0.032407526328669126,-0.042008352956614266,0.043461780941842075,0.008767690384501817,-0.0034023131038204892,-0.014471708902361225,0.011974712425248288,,,,,,,,,,,,,,,
train_06899,Source_04,YES,NO,Auger,0-20,S,Loc_001,State_06,Unknown,Unknown,Unknown,,,37.7162793,,,,,,,,-7.676883531247082,-0.4830723625993545,0.15811004686080468,-0.07548047199175013,-0.07837439910693873,0.005878229707861329,-0.05135193902684885,0.010287478873816903,-0.035034520220099036,0.013393691097871835,0.004604263713060388,0.005383276437041085,-0.012767991535492055,0.004372151174186471,-0.01212336730625586,,,,,,,,,,,,,,,
train_06900,Source_02,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,2387.6084,565.4861999999999,24.27045,14.451313999999998,25.13272,6.28318,,98.64592599999999,,,0.25476676629978423,0.7995972992228833,0.14189077928960073,-0.0724450097646049,0.1511557599239061,0.024812965891460856,0.055441174713159166,0.07544964065255295,0.011701319983621415,-0.0482111989018451,-0.027355064573757148,-0.0057933424467645255,-0.01777386289448117,-0.025903763662424143,0.041342225834784925,,,,,,,,,,,,,,,
train_06901,Source_02,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,753.9816,964.46813,33.97863,,182.21222,81.68133999999999,,430.39783,,,-5.277020381435688,-0.3183311751749265,0.09498975197614186,0.254125847148627,-0.2066934212963219,-0.02213014979596931,0.028046776147438317,-0.019493691034341915,-0.00887205631866249,-0.016706745962481732,-0.057694142341794714,0.01565417902519111,0.018127153091276695,0.011048284275311524,-0.002332421949910596,,,,,,,,,,,,,,,
train_06902,Source_01,YES,NO,Auger,0-20,MW,Unknown,State_04,Savannah,Cerrado,Sedimentary Rock,2780.30715,219.91129999999998,16.180300000000003,,0.628318,0.628318,,44.610578,,,5.512880377352838,0.9882442689720858,-0.5806521530900716,-0.016422543633437092,0.06800058280769679,0.2495580443604743,-0.07331754473313914,-0.0266967406610733,-0.0008378298156604921,-0.05284851984897773,-0.013415408025995092,-0.013809100589261323,0.01347100072041661,-0.011144331961086334,-0.008372375880483732,,,,,,,,,,,,,,,
train_06903,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,2679.77627,314.159,11.811619,,43.03978299999999,21.048652999999998,,98.017608,,,1.7950794302384794,0.6431878589317299,0.4693775784163147,-0.3143076373126969,0.24363747589076157,0.0443944692784544,0.08490913782364706,0.03560861655911359,0.009775032235479167,-0.03255715724370628,0.018525754092452305,0.01424844316140913,0.002275325267250032,0.003176658813677607,0.01637538271324439,,,,,,,,,,,,,,,
train_06904,Source_06,YES,NO,Auger,0-20,SE,Loc_002,State_05,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,2293.3606999999997,408.4067,122.97028,,,1.570795,,,,,7.720907742342343,3.2350684258342035,-2.625795939832413,0.5437588932990961,-0.54706267115534,-0.4227315734791506,-0.5288041643686623,0.3189940403301051,-0.02243992254134118,0.025688920303723214,0.09634359908502083,0.24759965446598828,-0.018673936744807156,-0.0034955259903806453,0.08256410295171666,,,,,,,,,,,,,,,
train_06905,Source_08,YES,NO,Auger,0-20,NE,Unknown,State_16,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,2695.48422,348.71648999999996,22.976026,,13.194678,5.026544,,119.38042,,,6.777397086774584,0.09634569199172963,-0.40292464026962865,0.16869531131307877,-0.3760649144821759,0.3219907327777758,-0.011794139621291068,-0.09999630209052017,0.006360193189336789,0.04209399637973758,-0.011647946035497351,0.013364875009521797,-0.026350562543077723,0.03067243884999464,-0.01789252840771728,,,,,,,,,,,,,,,
train_06906,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Savannah,Cerrado,Igneous Rock,2802.29828,232.47766,23.946844000000002,,55.920302,40.526511,,128.491031,,,2.8429855733609686,1.2951726295050463,-0.5264647245801835,0.016729489437458823,-0.058699971072419976,0.05996395147417536,-0.041813862251250646,0.008753282745006762,-0.048588420635547254,0.014394058445413431,0.04567325942001893,-0.02126681350483222,0.011956517795571867,0.0051335701477098206,0.002819931150644246,,,,,,,,,,,,,,,
train_06907,Source_04,YES,NO,Auger,0-20,S,Loc_001,State_06,Unknown,Unknown,Unknown,,,23.493795600000002,,,,,,,,-2.8120387464712056,0.686450371891889,-0.08313780577065945,-0.04083944600246827,0.059081716169647296,0.09798460820683484,0.003182623557819816,-0.042445403714854855,0.0036687017382151465,-0.05552527902042689,-0.038118790027402594,-0.0575717283189718,-0.002348369230446,-0.015893027647798902,-0.013436377200654888,,,,,,,,,,,,,,,
train_06908,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Savannah,Cerrado,Igneous Rock,2799.15669,323.58377,17.960133,,19.477858,7.225656999999999,,77.597273,,,-3.225609250789281,0.1833954264078973,0.37863771650554207,0.16669648389581807,0.037912968243333865,0.04262656738263065,0.027254650134048368,-0.01771133753104281,-0.0405455547814663,0.031943651743168135,-0.06058869261513227,-0.04800339398344893,-0.054377405520471656,0.004762444913362694,0.011940511330914493,,,,,,,,,,,,,,,
train_06909,Source_12,YES,NO,Auger,0-20,SE,Loc_007,State_01,Unknown,Unknown,Unknown,694.29139,1174.9546599999999,19.092754000000003,,183.15469699999997,139.486596,,584.649899,,,8.36329999148274,-0.18226447775668675,1.0244627267619606,0.21460712649819205,-0.1380632655790036,-0.3523908411891464,-0.02906849414191346,-0.07411881164029892,0.19867786761341658,-0.01893449770024234,-0.01457781719634352,0.05905622605278703,0.02448936432134075,0.002024062490306756,-0.040541013895847265,,,,,,,,,,,,,,,
train_06910,Source_01,YES,NO,Auger,0-20,N,Unknown,State_07,Savannah,Amazonia,Igneous Rock,1884.954,1130.9723999999999,24.27045,12.56636,3.14159,3.14159,,95.190177,,,1.0127548398220358,-0.7677875247949107,-0.504178684649189,0.41861306084737987,0.40760414492731495,-0.21520375672083794,-0.18235934713687943,0.0701227465672275,-0.18248424278636496,0.07054115113766292,-0.08920247986739308,-0.059453932061094596,0.04612098116125104,0.03188117649321058,0.0015874010222098967,,,,,,,,,,,,,,,
train_06911,Source_06,YES,NO,Auger,0-20,SE,Loc_002,State_05,Seasonal Semideciduous Forest,Mata Atlantica,Metamorphic Rock,1884.954,94.2477,35.920266,,28.588468999999996,5.969021,,34.55749,,,9.56361516282306,0.1330059663406536,1.0029153592070439,-0.11388541849655595,0.1639682630475634,-0.026701236385659355,-0.6174313663419588,0.29056582121640995,0.01782293131986711,0.0035540545825595115,-0.08772642624172919,0.01610528901005979,-0.019492551839091078,0.058109181170012604,0.0705261987611663,,,,,,,,,,,,,,,
train_06912,Source_13,YES,NO,Auger,0-20,SE,Loc_004,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,567.2315279174039,2060.456404224025,23.671778900000003,,9.424769999999999,12.56636,,101.7246842,,,-1.3488842980927478,-1.0375040511169475,0.3331099055149147,-0.3830167717634592,0.3086830102917272,-0.08221203718847202,0.019767486374231265,-0.047537177164162836,0.10319929184876113,0.015306777517320984,-0.05745826261683187,0.08377547682481966,0.0016386206212917367,0.015792107610563995,0.027223537082046785,,,,,,,,,,,,,,,
train_06913,Source_02,YES,NO,Auger,0-20,SE,Unknown,State_05,Savannah,Cerrado,Igneous Rock,251.3272,2513.272,45.30484,16.022108999999997,128.80518999999998,56.54862,,350.915603,,,0.3413192903754941,-0.13139051837552237,-0.8991601293794469,-0.07413609369453462,0.4139217690650228,0.05943894200970867,0.022822691039251355,-0.12617076574130956,0.20141897981648293,-0.040467764052149864,-0.017873694006250405,0.05276985617449949,0.000938299508107601,0.037782738850784064,-0.03289038139433628,,,,,,,,,,,,,,,
train_06914,Source_02,YES,NO,Auger,0-20,SE,Unknown,State_01,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,2293.3606999999997,700.57457,24.27045,14.451313999999998,37.699079999999995,15.70795,,184.411333,-28.0300596,-54.39009165,-4.207804907627509,-0.08791968424307746,-0.027787999079461563,0.2636978414683529,-0.0161490062414733,0.07843098548934402,-0.09220158673872868,-0.09784319179546402,0.007958382679056068,-0.03462215371375668,-0.02064658748298557,-0.06743610686803066,0.012932886902464191,0.01590368865562783,-0.013070874283129912,,,,,,,,,,,,,,,
train_06915,Source_05,YES,YES,Profile,0-20,SE,Unknown,State_05,Savannah,Cerrado,Sedimentary Rock,534.0703,1159.24671,45.30484,,103.67246999999999,21.99113,,196.663534,,,-8.005124885329879,-0.6135374505548576,0.3180324174628959,-0.11885555844606728,-0.052975310574185246,-0.009870113280115002,-0.07663924402981606,-0.0349655879818677,-0.006953972810366353,0.023630457474502608,0.04548807032397298,0.035471030115259004,-0.008296447529626645,0.013297315748099168,-0.006489538949316999,-0.19263864050631652,0.10274308449068649,0.052699617168765304,-0.010293351093386643,0.052758094088281374,0.06854492551625654,0.0165069449023563,-0.008775167562278752,0.00812367908626995,-0.007928290552267299,4.6152384937139585e-05,0.002476741034402084,-0.0013301914739774442,0.0005765327417795265,-0.0021072640700875544
train_06916,Source_12,YES,YES,Auger,0-20,SE,Loc_007,State_01,Unknown,Unknown,Unknown,2381.3252199999997,172.78745,15.209482000000001,,1.8849539999999998,0.628318,,54.977824999999996,,,13.19539241871554,-0.4074750398024811,1.8624153151616696,0.0728055644773708,0.08423975702972679,-0.08872431594215469,-0.19552595014311525,-0.02203051243682713,-0.08987644294664161,-0.006130473026568251,0.00723437400741029,0.021599310326403144,-0.015754484548728007,-0.006517816189702939,0.014157707175142946,0.15467204671173782,-0.16544902839092107,0.04027873087711738,0.026078598013644323,0.022983324069945334,0.003217833836895899,-0.012911780486605677,-0.01332219748597909,-0.0076864413658722045,0.0009128073559467337,0.017542003956852268,0.006438207128024956,0.008540473815653036,0.0018686023536230475,-0.005690710941771385
train_06917,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Savannah,Cerrado,Igneous Rock,2821.1478199999997,241.90242999999998,15.694891,,31.730058999999997,22.305289,,118.123784,,,-2.5250834702312073,0.7978276186690473,0.16167882625219518,0.16210546849184052,-0.02523088104001795,0.023932003523437356,0.008384950267321788,0.038660536889155016,-0.04613512438697589,0.011757156565576281,0.006078320719383826,-0.02713209746664568,-0.028104877393674062,0.006962653258486901,0.01138305378998173,,,,,,,,,,,,,,,
train_06918,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Savannah,Cerrado,Igneous Rock,2488.13928,593.76051,32.036994,,79.796386,35.814126,,165.247634,-27.168889,-53.711944,-1.0557216802174747,-0.07311210507602782,0.23334555555789582,-0.05710777672888219,0.08669801195258393,-0.06756416360637324,0.004170215946545158,-0.1024073453660812,-0.020885326712269194,0.025385521143382425,-0.03127239148048996,-0.06129072206379465,-0.03522840525436737,-0.005865628147654314,0.0034411098293544635,,,,,,,,,,,,,,,
train_06919,Source_07,YES,NO,Auger,0-20,S,Loc_003,State_08,Seasonal Deciduous Forest,Mata Atlantica,Sedimentary Rock,2519.55518,210.48653,15.581628900000002,,15.079631999999998,4.712384999999999,,271.433376,,,7.085013004144562,1.032706168635948,0.8021726644062737,-0.03998183938371089,-0.34954087957878915,0.009959333100775986,-0.08718525423045746,-0.06320895525294089,-0.04862470379646036,0.024303415973545454,0.009906090297952615,-0.061345855080049805,-0.006308707022731734,-0.003237243577906493,-0.029113694978334756,,,,,,,,,,,,,,,
train_06920,Source_01,YES,NO,Auger,0-20,MW,Unknown,State_04,Unknown,Unknown,Unknown,2170.83869,354.99967,33.97863,,40.840669999999996,9.424769999999999,,131.94678,,,9.25886999099939,1.4204036562683853,-0.8287638143796019,0.24302735508621523,-0.15619566258722206,0.23893884993825235,-0.32970712694571597,-0.22128837385694355,0.08290780725435021,-0.05279471501093577,0.058884769192455645,-0.010105535135449067,0.029966820753728758,0.027393921006030487,3.805631449810708e-05,,,,,,,,,,,,,,,
train_06921,Source_12,YES,YES,Auger,0-20,SE,Loc_007,State_01,Unknown,Unknown,Unknown,1881.81241,386.41557,18.769148,,25.13272,21.676971,,185.982128,-15.87214568,-55.20798613,7.886292669432946,-0.2975481589198635,0.5224312741592825,-0.10644730354736034,-0.30173884174863314,-0.26241339803975966,-0.004881973116515924,-0.06110859769778347,-0.07051775974187414,-0.0029763323361983152,-0.02389085225150049,-0.005686502413932587,-0.027896253658338522,-0.012461590516076709,-0.00017052702644963314,0.010714517758331052,-0.13188128442839897,0.006783893892601978,0.061503864286835276,-0.013873403525359932,0.005545125597015867,0.008806900022747314,-0.008571660038641715,-0.0029031476990487672,0.003971563135284658,0.013137846829914729,-0.004722309110005859,0.009104994424103768,6.892541808617712e-05,0.004761162610618231
train_06922,Source_02,YES,NO,Auger,0-20,MW,Unknown,State_02,Areas of Ecological Tension,Cerrado,Sedimentary Rock,2261.9447999999998,738.27365,19.41636,,28.27431,18.849539999999998,,95.818495,,,-3.8902209536804233,0.48362632197254357,0.035091004139803796,0.04464717016111143,0.13880957559271428,-0.035383875422455136,0.10346744635486133,0.07526833961353832,0.03397795181332266,-0.05040317210533494,-0.04673506919154704,-0.00030402557779395404,-0.00404867286148838,0.028706124828584097,0.02409762569346732,,,,,,,,,,,,,,,
train_06923,Source_16,YES,NO,Unknown,0-20,NE,Loc_025,State_12,Unknown,Unknown,Unknown,1897.52036,596.9021,25.672742666666668,,30.473422999999997,15.079631999999998,0.37699079999999996,48.286238299999994,,,1.378107192080217,0.7856514636526907,-1.6849775515704768,0.3765445286696981,-0.45576572702977897,-0.6645525956250283,0.08028978259410964,-0.13273338479534952,0.2347698400591319,-0.055627525833300516,0.00685995619166998,0.007746880970089485,0.02052048024777873,-0.019280235636317512,-0.0488445552577172,,,,,,,,,,,,,,,
train_06924,Source_02,YES,NO,Profile,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,2607.5197,295.30946,16.180300000000003,,31.4159,6.28318,,82.623817,,,19.816346995794312,13.004504607797672,7.365597207914044,5.518213171452112,-1.7493002450877526,6.940570667710807,9.244259392058359,6.320405874105061,-3.4905705198676023,4.959224309879714,21.915613642222937,0.13525469732116235,-9.876449780228874,-2.0372464112683417,-3.3586959848667632,-3.6484437337618756,12.591104048265601,15.061449054434975,18.95540246205509,-7.749427293819384,-4.781094334259373,23.163249101068928,-10.590888931932595,5.194476245429826,-8.925616077548966,11.92620446676194,23.87011489387809,5.385659754779484,2.2289349563786445,12.274725579164675
train_06925,Source_05,YES,YES,Profile,0-20,SE,Unknown,State_01,Savannah,Cerrado,Igneous Rock,2356.1925,659.7339,21.034390000000002,,6.28318,3.14159,,70.68577499999999,-26.961944,-52.535,-4.188903080664379,-0.2806296118656827,0.5587020052499315,0.2419325267624539,-0.03889846477628475,0.031205643804898844,-0.048437706099620864,-0.12857457384730062,-0.04723757388677367,-0.011728070283011214,0.015220617918891668,-0.08603147617673883,-0.0072134037289283475,0.012165699426351978,-0.037212790350542216,-0.07955760872224978,0.0035472115242605974,-0.006070500098609565,-0.016351706359464573,-0.030956508510123135,0.026946891475846925,0.007255656368357332,-0.025316662384265925,0.004475879307447528,-0.005134150295723851,-0.0101747642567175,0.0035565787643486576,0.0020685600231188724,0.001229509770510465,0.00148136616710344
train_06926,Source_02,YES,NO,Auger,0-20,MW,Unknown,State_02,Areas of Ecological Tension,Cerrado,Sedimentary Rock,1727.8745,854.51248,45.30484,,119.38042,34.55749,,217.08386899999996,,,11.063679806404197,13.969532494525604,8.097235905450509,13.180068635912294,-9.25987396192718,15.93937630090396,18.161274362631076,2.1133413189423003,8.046193523563376,-0.026241908841560857,10.108059935236996,19.63369003248011,-7.57362209142521,-4.791108340418384,19.658532616023315,23.780452281638695,20.635513430285663,20.649892122044676,-9.125899492702155,22.961873478569416,-6.213511998805169,15.487980880448903,-3.0787395564347912,21.12968969470294,7.231579997664651,9.340735873312985,8.375671484488224,23.50174729128056,-3.262025080257456,17.626662942075868
train_06927,Source_07,YES,NO,Auger,0-20,S,Loc_003,State_08,Seasonal Deciduous Forest,Mata Atlantica,Sedimentary Rock,2472.43133,367.56603,22.2640928,,18.849539999999998,3.14159,,216.455551,,,1.9128583348480295,0.33044178190685913,-0.8071804833982734,-0.35714935693424993,-0.731056940003527,-0.19439179739211346,0.1626464897055463,-0.02099078360082378,0.015954044999853957,-0.07267522385443655,-0.051411018026240846,-0.01826548847377638,0.0015379932046947669,-0.034332968246809994,-0.016049024815941143,,,,,,,,,,,,,,,
